ticket_number,issue_date,issue_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,violation_description,fine_amount,latitude,longitude
4274107143,2015-12-30,1831.0,CA,,MERZ,PA,WT,11677 SAN VICENTE BL,00107,51.0,80.56E1,WHITE ZONE,58.0,6416065.6,1841198.8
4274107154,2015-12-30,1832.0,CA,201601.0,KIA,PA,WT,11677 SAN VICENTE BL,00107,51.0,80.56E1,WHITE ZONE,58.0,6416065.6,1841198.8
4274107165,2015-12-30,1838.0,CA,201608.0,TOYT,PA,BG,11707 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6416064.3,1841198.5
4274107176,2015-12-30,1842.0,CA,201608.0,TOYT,PA,BK,11737 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419496.3,1841900.0
4274107180,2015-12-30,1843.0,CA,,HOND,PA,WT,11737 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419496.3,1841900.0
4274107191,2015-12-30,1848.0,CA,,MERZ,PA,GY,11777 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419943.2,1842004.7
4274107202,2015-12-30,1906.0,AZ,,TOYT,PA,BK,11980 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419135.1,1841817.2
4274107213,2015-12-30,1912.0,CA,201610.0,LEXS,PA,BL,11948 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6418850.6,1841753.9
4274107224,2015-12-30,1919.0,CA,201610.0,TOYT,PA,GY,11836 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4274107235,2015-12-30,1924.0,CA,,SUBA,PA,BL,11758 SAN VICENTE BL,00107,51.0,88.13B+,METER EXP.,63.0,6419742.1,1841957.6
4274109490,2015-12-30,930.0,CA,201606.0,FORD,CM,WT,372 HAMPTON DRIVE,00162,51.0,80.56E4+,RED ZONE,93.0,6417203.3,1821320.0
4274109501,2015-12-30,941.0,NY,201611.0,TOYT,PA,MR,653 PALMS BOULEVARD,00162,51.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4274109512,2015-12-30,955.0,CA,201602.0,TOYT,PA,GY,600 BLK MILWOOD AVE,00162,51.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4274109523,2015-12-30,959.0,CA,201611.0,INFI,PA,GY,826 CALIFORNIA AVENUE,00162,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4274109534,2015-12-30,1005.0,CA,201611.0,LEXS,PA,BK,412 WESTMINSTER AVENUE,00162,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4274109545,2015-12-30,1010.0,CA,201605.0,MNNI,PA,BG,546 WESTMINSTER AVENUE,00162,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
